warblrb10k/wav/759808e5-f824-401e-9058.wav,1
warblrb10k/wav/1d94fc4a-1c63-4da0-9cac.wav,1
warblrb10k/wav/bb0099ce-3073-4613-8557.wav,1
warblrb10k/wav/c4c67e81-9aa8-4af4-8eb7.wav,1
warblrb10k/wav/ab322d4b-da69-4b06-a065.wav,0
warblrb10k/wav/519cfbe6-f804-4add-baa3.wav,0
warblrb10k/wav/6332d960-6f57-4ecc-8d1a.wav,1
warblrb10k/wav/db89b696-5ca0-4ca8-982a.wav,1
warblrb10k/wav/a02ac7bc-5a29-40a1-89e1.wav,1
warblrb10k/wav/6ce66c37-3a83-43b1-b0dd.wav,1
warblrb10k/wav/126160c6-cd85-41f7-a5e7.wav,1
warblrb10k/wav/19d149c7-98a8-48d2-921d.wav,1
warblrb10k/wav/4dd5046d-c962-4f02-a820.wav,1
warblrb10k/wav/479b90e3-85bf-403c-8298.wav,0
warblrb10k/wav/3661273c-19b9-4ea0-abc5.wav,1
warblrb10k/wav/5e8976e1-c7bf-45b7-b22b.wav,1
warblrb10k/wav/947e8e78-3f1d-4493-936f.wav,1
warblrb10k/wav/b7a49bf2-f898-41ec-be40.wav,0
warblrb10k/wav/d09bf6fc-6275-47b2-9a3e.wav,1
warblrb10k/wav/960784f4-34aa-4235-9d9c.wav,1
warblrb10k/wav/4c6d2568-17f6-4ca7-b347.wav,0
warblrb10k/wav/1e1ade85-72d2-4c85-b428.wav,1
warblrb10k/wav/efe349dd-319a-42bf-ae04.wav,1
warblrb10k/wav/e30d7c93-f1bc-4ca5-af31.wav,1
warblrb10k/wav/13562d9b-aa0b-42ca-9198.wav,1
warblrb10k/wav/f08f8ca2-59dd-4065-9abb.wav,1
warblrb10k/wav/b2952a5b-6e87-4b3d-b7a8.wav,1
warblrb10k/wav/98fe674f-985a-4434-aa82.wav,1
warblrb10k/wav/56239bc2-5af8-4586-b2c7.wav,1
warblrb10k/wav/bfee5f94-ed1d-48da-9681.wav,1
warblrb10k/wav/0a0b783d-f9a3-4652-a01d.wav,0
warblrb10k/wav/031f0a9b-446c-496f-8997.wav,1
warblrb10k/wav/1e860c93-dd38-4711-88de.wav,1
warblrb10k/wav/026eceb5-3e21-4fdc-b6d3.wav,1
warblrb10k/wav/9fe0ad8e-14bf-45f5-9429.wav,1
warblrb10k/wav/7c503dce-d6ad-4394-97b1.wav,0
warblrb10k/wav/345341a8-7d81-4ccb-ba4a.wav,1
warblrb10k/wav/c56549cc-af7b-4269-8fc5.wav,0
warblrb10k/wav/c95f2ba3-b863-439b-993a.wav,1
warblrb10k/wav/3718760f-e8c5-40c8-87b8.wav,1
warblrb10k/wav/42354fbc-fa9b-430d-b374.wav,1
warblrb10k/wav/d509daa6-afad-4d98-baee.wav,0
warblrb10k/wav/cfcb0d51-e8e9-4882-aa29.wav,1
warblrb10k/wav/2bc65db1-0fb0-4289-b8c1.wav,1
warblrb10k/wav/4aed9671-dc8a-477d-b12b.wav,1
warblrb10k/wav/666998e4-20c1-4765-bb39.wav,1
warblrb10k/wav/40a84a07-2d3b-443a-9643.wav,1
warblrb10k/wav/f78e11ef-ecdd-4941-ba67.wav,1
warblrb10k/wav/759ed722-0f94-493e-b406.wav,0
warblrb10k/wav/96dafde7-d6c6-4ebe-8bf2.wav,0
warblrb10k/wav/41e87fc5-c247-4b02-ae87.wav,1
warblrb10k/wav/afb64a2f-61fa-4325-8975.wav,0
warblrb10k/wav/331c7315-7300-4147-90b3.wav,1
warblrb10k/wav/c2fb90df-e81a-4f2d-95c2.wav,1
warblrb10k/wav/fc3c340e-79a7-42a1-bfdc.wav,0
warblrb10k/wav/37b45b7e-8014-4533-87b7.wav,1
warblrb10k/wav/1ab9d3e5-ff89-4ea7-a455.wav,1
warblrb10k/wav/f5cccdc0-a015-4593-aa4b.wav,0
warblrb10k/wav/7c1d1621-8903-47d0-b535.wav,1
warblrb10k/wav/952f1cba-e7a4-46fc-bfb2.wav,1
warblrb10k/wav/ce96ac2d-889c-409e-aeae.wav,1
warblrb10k/wav/382ce68b-1321-4ad6-8711.wav,1
warblrb10k/wav/be844b62-1698-4fc8-a887.wav,1
warblrb10k/wav/73a68b17-94ec-4e69-9e4b.wav,1
warblrb10k/wav/9a623967-3edc-4120-a558.wav,1
warblrb10k/wav/70cd7cf8-0b60-4d35-8db2.wav,1
warblrb10k/wav/0d8fae0c-e565-4177-adbb.wav,1
warblrb10k/wav/b69dc1e7-a2b4-4e26-b265.wav,1
warblrb10k/wav/1a01ceda-65d3-4c7a-bdf7.wav,0
warblrb10k/wav/ac0c4619-e242-490b-9192.wav,1
warblrb10k/wav/66b780d9-c038-463f-ac30.wav,1
warblrb10k/wav/86f13bcd-76b3-4bfe-8428.wav,1
warblrb10k/wav/0608b14d-544f-479e-81aa.wav,1
warblrb10k/wav/7fa03435-ec2f-4088-bcb4.wav,1
warblrb10k/wav/c1a458a6-c250-4660-91f9.wav,1
warblrb10k/wav/51c93921-470a-4d84-84ff.wav,1
warblrb10k/wav/af72708c-3aaa-4f23-87bf.wav,1
warblrb10k/wav/954f647b-6fde-44ba-bbe7.wav,0
warblrb10k/wav/dffd9912-62f5-4ed8-9955.wav,1
warblrb10k/wav/16f8ca73-5a06-4693-af9d.wav,1
warblrb10k/wav/20eaf521-e88e-4e8f-947b.wav,1
warblrb10k/wav/4eac3cb9-a047-4e83-9ea9.wav,1
warblrb10k/wav/c4e9f72e-f01a-456c-98a7.wav,1
warblrb10k/wav/bc1ea007-5a9c-451a-acd4.wav,0
warblrb10k/wav/910bf18b-8a20-4d67-9adb.wav,1
warblrb10k/wav/8371a72e-2b64-4e64-9227.wav,0
warblrb10k/wav/5b37f0f4-f525-48d1-9c98.wav,1
warblrb10k/wav/3070eeec-386f-42e1-b4bc.wav,1
warblrb10k/wav/ffe84fee-d4e6-4483-9113.wav,1
warblrb10k/wav/6d9d75c8-8035-46d6-8cd7.wav,1
warblrb10k/wav/47240129-5048-4b13-ad12.wav,1
warblrb10k/wav/b30b6751-9b18-4389-9589.wav,1
warblrb10k/wav/b6855df9-f4e4-4b32-8d6b.wav,1
warblrb10k/wav/63fac5d1-dd52-474f-9955.wav,1
warblrb10k/wav/fa568b98-bed3-4c9a-912b.wav,0
warblrb10k/wav/8530cc0a-b6d4-4642-96a9.wav,1
warblrb10k/wav/f0a13d56-b9b9-4e92-9318.wav,1
warblrb10k/wav/fca2231e-a8a4-4905-986f.wav,0
warblrb10k/wav/b48298ec-006c-4006-8f13.wav,1
warblrb10k/wav/47915a93-5d41-4c90-b429.wav,1
warblrb10k/wav/adadff63-c43b-45a0-842d.wav,1
warblrb10k/wav/b71758f2-bb37-4a6b-a669.wav,1
warblrb10k/wav/ed47216b-fbaf-4b95-9707.wav,1
warblrb10k/wav/cd51ef3f-04f2-49dd-8dff.wav,1
warblrb10k/wav/dc2e7698-b094-4a86-92e6.wav,1
warblrb10k/wav/c64e7f01-1129-424b-bf9e.wav,1
warblrb10k/wav/40378a4f-2deb-4fef-83d3.wav,1
warblrb10k/wav/96a302b4-5250-472a-b51b.wav,0
warblrb10k/wav/c5d06087-b500-464f-9bfb.wav,1
warblrb10k/wav/a11a73d0-97e1-4ef3-b54a.wav,1
warblrb10k/wav/9e86cb77-b63b-437a-9a72.wav,1
warblrb10k/wav/22e73d2f-7e99-46bc-a7f6.wav,1
warblrb10k/wav/80d94af4-7519-4a72-ac53.wav,0
warblrb10k/wav/7349a999-f113-420e-87fa.wav,1
warblrb10k/wav/781f857e-381b-427e-b5af.wav,1
warblrb10k/wav/8ef0b045-ee40-40a6-8ffc.wav,1
warblrb10k/wav/790538e0-5af4-4277-82ff.wav,0
warblrb10k/wav/d25bbd96-3354-47c0-9142.wav,1
warblrb10k/wav/30a139b3-f592-4ab5-b6df.wav,1
warblrb10k/wav/04e1b2b1-c7e6-42d8-abb3.wav,1
warblrb10k/wav/fbc35bf6-0798-44d7-ac1a.wav,0
warblrb10k/wav/c4633848-bdd5-4711-a2cb.wav,1
warblrb10k/wav/3a6315ab-14f1-4216-8dff.wav,1
warblrb10k/wav/e9cb5fcc-3113-4fe8-ac05.wav,1
warblrb10k/wav/7926e6af-d1da-4518-b6e3.wav,0
warblrb10k/wav/65051938-302a-42e9-9618.wav,1
warblrb10k/wav/ae4c11c2-804b-4088-99ce.wav,1
warblrb10k/wav/fda38472-e814-41e7-872e.wav,1
warblrb10k/wav/4c810a17-848f-4ea8-ad53.wav,1
warblrb10k/wav/2b85a1ae-22dc-410c-b40b.wav,1
warblrb10k/wav/6b012d6a-4939-40c9-85cc.wav,0
warblrb10k/wav/65f4dd5c-cf7e-4fd3-9d27.wav,0
warblrb10k/wav/c34be4e6-c07f-4269-ab87.wav,1
warblrb10k/wav/a8280ae5-7429-42ba-ad54.wav,1
warblrb10k/wav/218b8c01-2ff0-4110-a882.wav,1
warblrb10k/wav/e3ca19f6-16e2-46c6-b9b2.wav,1
warblrb10k/wav/7a4e9070-0041-4b99-8fdb.wav,1
warblrb10k/wav/88b086cf-7104-450d-ab6a.wav,1
warblrb10k/wav/ce27dd65-65ae-482e-85bf.wav,1
warblrb10k/wav/27a92870-66f6-4c1a-a880.wav,1
warblrb10k/wav/5db5c04b-5929-4a06-baaa.wav,1
