chern/chern_wav/29124b90-543f-425a-a2aa.wav,0
chern/chern_wav/4c0a2849-ed4d-4226-a52a.wav,0
chern/chern_wav/56419e15-1d32-4144-b32d.wav,0
chern/chern_wav/7b3ed657-6267-4888-91b1.wav,0
chern/chern_wav/d4aac80b-f27f-44e6-9d5d.wav,0
chern/chern_wav/2169c609-03a7-451e-82bf.wav,0
chern/chern_wav/2b4697a3-8955-4af4-a53e.wav,0
chern/chern_wav/d7bdb25d-bc54-4ca2-a470.wav,0
chern/chern_wav/766ccd6a-0871-4365-830a.wav,0
chern/chern_wav/177dc7d3-9038-4548-be2b.wav,0
chern/chern_wav/2197879c-318b-4538-83f0.wav,0
chern/chern_wav/5651998d-18b0-4b7e-9f7a.wav,0
chern/chern_wav/ef3088a9-5c24-43e1-8bf2.wav,0
chern/chern_wav/22de98e1-7e1f-4b1d-916a.wav,0
chern/chern_wav/9fbe6d10-4f1a-4963-968c.wav,0
chern/chern_wav/51f9d1ad-3fa0-463f-af0b.wav,0
chern/chern_wav/df20836a-541a-40fd-a147.wav,0
chern/chern_wav/fccda1ac-9177-410d-954b.wav,0
chern/chern_wav/2597230c-f517-40b4-ba61.wav,0
chern/chern_wav/2a6bb296-d952-4d20-be16.wav,0
chern/chern_wav/dbd1f1c2-a20c-4f30-bc3f.wav,0
chern/chern_wav/5764cfb3-6120-4f57-8b73.wav,0
chern/chern_wav/7cf8771a-b98c-4531-993a.wav,0
chern/chern_wav/5611951e-d2d2-4f17-8ec7.wav,0
chern/chern_wav/00ec942d-7980-4e0f-b59c.wav,0
chern/chern_wav/dc518fa7-3d65-4b42-b85c.wav,0
chern/chern_wav/e542d487-34c5-4a5e-b0d1.wav,0
chern/chern_wav/42d5fbf2-a02f-4793-8ba1.wav,0
chern/chern_wav/491823f2-b485-419a-81cf.wav,0
chern/chern_wav/7e854535-00f2-42c5-bdef.wav,0
chern/chern_wav/b627cc7f-0b45-4b93-867a.wav,0
chern/chern_wav/e27bb829-a8ee-472e-a5e6.wav,0
chern/chern_wav/507cd0ab-6edc-4171-a7aa.wav,0
chern/chern_wav/136e33d4-dc04-483a-96fb.wav,0
chern/chern_wav/a6c3099f-62f0-4fe8-9016.wav,0
chern/chern_wav/4fa12b4c-715b-4c85-81df.wav,0
chern/chern_wav/01c8e225-7aa9-45c9-a1c3.wav,0
chern/chern_wav/066ea2bb-3983-4e3b-8261.wav,0
chern/chern_wav/895e4cf6-0d71-47c6-ad55.wav,0
chern/chern_wav/5e5bf59d-55ae-4f35-9094.wav,0
chern/chern_wav/15dc7f99-57c8-418d-a747.wav,0
chern/chern_wav/38061ff5-289e-488f-a5aa.wav,0
chern/chern_wav/496330aa-c903-4b59-92b1.wav,0
chern/chern_wav/56fa3080-fb9d-41ec-a056.wav,0
chern/chern_wav/5402d9d1-fea8-464a-a6b3.wav,0
chern/chern_wav/b67d9188-b562-4bbb-bb11.wav,0
chern/chern_wav/08a7a220-2810-4b8b-94ee.wav,0
chern/chern_wav/427aa32e-5730-4a1c-895b.wav,0
chern/chern_wav/f3fcf6f4-2e9c-4bcf-918e.wav,0
chern/chern_wav/884e25c7-0b81-4f82-a6a3.wav,0
chern/chern_wav/6336b241-0009-49c4-8f93.wav,0
chern/chern_wav/00321696-0d20-4715-8d89.wav,0
chern/chern_wav/ff2010bf-8a93-4482-9049.wav,0
chern/chern_wav/773f8256-1311-45cb-81f3.wav,0
chern/chern_wav/7e71d9dc-f4e2-444d-a8fc.wav,0
chern/chern_wav/d201d63a-fe24-48b2-9051.wav,0
chern/chern_wav/da662a41-b4a7-45b5-97a1.wav,0
